project,className,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WMC,NOA,NOPA,NOP,McCABE,BUSWEIMER
junit4,org.junit.runners.model.TestClassTest,245,846.143084419534,79,15,60,60,1,1,171,171,0,0,-0.11764705882352941,19,0.0,0,5,0.0,19,1,1,0,23,0.0
junit4,org.junit.runners.model.FrameworkMethodTest,60,240.51049411662027,20,11,16,16,1,1,6,6,0,0,-1.0,3,0.25,0,1,0.0,4,1,1,0,8,1.718748826533556E-4
junit4,org.junit.runners.model.FrameworkMethod,3604,2426.3463692536047,39,6,0,0,132,12,740,739,1,1,-0.05263157894736842,0,5.827505827505828E-4,0,0,0.0,39,132,0,1,40,0.0
junit4,org.junit.runners.model.FrameworkField,1463,837.6087350689795,27,3,0,0,100,12,351,351,0,0,-0.08,0,7.407407407407407E-4,0,0,0.0,27,100,0,1,29,0.0
junit4,org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersFactory,18,103.92204921522719,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.9723688364028931
junit4,org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters,143,1228.7437477321337,53,10,41,41,2,2,62,58,4,14,0.05454545454545454,10,0.20833333333333334,0,0,0.0,12,2,0,2,35,0.0
junit4,org.junit.runners.parameterized.ParametersRunnerFactory,21,145.47754841080004,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,4,0.9896799921989441
junit4,org.junit.runners.parameterized.TestWithParameters,82,661.910354562495,14,4,6,2,3,3,10,0,18,19,0.5714285714285714,1,0.625,2,2,1.3333333333333333,8,3,0,3,19,0.0
junit4,org.junit.runners.parameterized.TestWithParametersTest,137,515.8491398181181,37,10,25,25,4,4,13,0,53,53,0.7636363636363637,1,0.5833333333333334,4,4,0.0,12,4,1,3,21,0.0
junit4,org.junit.runners.parameterized.ParameterizedNamesTest,52,254.68766959744738,8,8,7,7,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.0013894870644435287
junit4,org.junit.runners.parameterized.TestWithParameters,1665,102.71588672905543,5,4,0,0,16,3,10,10,0,0,-0.6666666666666666,0,0.025,0,0,0.0,5,16,0,2,5,0.022254612296819687
junit4,org.junit.rules.RunRules,30,230.756025842063,6,2,3,1,1,1,2,1,1,2,0.0,1,0.6666666666666666,0,0,0.6666666666666666,3,1,0,1,6,0.01799219474196434
junit4,org.junit.rules.RuleChain,97,742.8642470532511,10,5,5,1,1,1,7,4,3,5,0.16666666666666666,3,0.4,0,0,1.0,5,2,0,2,10,0.0
junit4,org.junit.rules.TemporaryFolder,170,1611.5491285634403,38,3,22,3,2,1,111,102,9,21,0.05714285714285714,13,0.21875,1,1,2.142857142857143,16,2,0,2,46,0.0
junit4,org.junit.rules.TestWatchman,91,753.8356575326579,16,3,10,1,0,0,15,15,0,9,0.4,0,0.0,1,1,1.0,6,0,0,0,11,0.0
junit4,org.junit.rules.Verifier,47,462.1731597292287,7,2,4,4,0,0,3,3,0,3,1.0,0,0.0,0,0,0.0,3,0,0,0,10,0.5132107734680176
junit4,org.junit.rules.Timeout,233,2085.3691943964886,20,4,9,4,3,3,46,37,9,11,0.022222222222222223,3,0.36363636363636365,0,0,2.0,11,3,0,3,34,0.0
junit4,org.junit.rules.ExpectedExceptionMatcherBuilder,46,245.82416657304174,15,5,9,4,1,1,9,3,6,8,0.3,2,0.6666666666666666,0,0,2.0,6,1,0,1,12,7.855600561015308E-4
junit4,org.junit.rules.TestRule,56,1267.79074064671,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.0
junit4,org.junit.rules.ExpectedException,270,2457.644353566289,33,11,18,4,2,2,96,87,9,15,0.01098901098901099,12,0.23333333333333334,0,0,1.5,15,2,0,2,41,0.0
junit4,org.junit.rules.TestWatcher,166,1021.3282737189271,40,6,27,0,0,0,78,78,0,18,0.09090909090909091,0,0.0,0,0,0.5454545454545454,13,0,0,0,25,0.0
junit4,org.junit.rules.ExternalResource,71,588.6092169610797,12,2,7,7,0,0,10,10,0,6,0.3333333333333333,0,0.0,0,0,7.0,5,0,0,0,15,0.018642757087945938
junit4,org.junit.rules.Stopwatch,183,1378.4096605717468,17,4,6,3,3,2,49,43,6,7,-0.06666666666666667,4,0.2727272727272727,0,0,1.0,11,3,0,3,17,0.0
junit4,org.junit.rules.DisableOnDebug,127,1494.4998591380088,11,5,6,3,2,2,5,0,5,5,0.16666666666666666,2,0.6,1,1,1.0,5,2,0,2,16,0.0
junit4,org.junit.rules.TestName,41,258.0241335226029,3,1,1,1,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,3,0.6582909822463989
junit4,org.junit.rules.ErrorCollector,84,878.5235836667963,14,6,8,1,1,1,14,13,1,5,0.0,4,0.3333333333333333,0,1,0.8,6,1,0,1,18,0.0
junit4,org.junit.rules.MethodRule,44,904.8845393804611,1,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.0
junit4,org.junit.rules.DisableOnDebugTest,164,638.771890181085,32,12,24,24,4,1,28,28,0,0,-0.3333333333333333,2,0.125,0,4,0.0,8,4,0,4,8,0.0
junit4,org.junit.rules.StopwatchTest,213,875.2329125597513,38,18,30,4,4,3,22,16,6,13,0.2857142857142857,1,0.375,1,3,1.0,8,4,0,4,10,0.0
junit4,org.junit.rules.RuleChain,1636,798.1886248307673,13,5,0,0,38,4,78,78,0,0,-0.18181818181818182,0,0.0,0,0,0.0,13,39,0,1,13,0.0
junit4,org.junit.rules.Stopwatch,2886,1221.3078046440803,13,4,0,0,186,16,78,78,0,0,-0.18181818181818182,0,4.1356492969396195E-4,0,0,0.0,13,186,0,3,13,0.0
junit4,org.junit.rules.DisableOnDebug,2116,1704.6579461965675,8,5,0,0,80,13,28,28,0,0,-0.3333333333333333,0,0.0015625,0,0,0.0,8,80,0,2,8,0.0
junit4,org.junit.rules.Timeout,3651,4139.378885122108,22,4,0,0,89,10,231,231,0,0,-0.1,0,0.0010214504596527069,0,0,0.0,22,89,0,3,22,0.0
junit4,org.junit.rules.ExpectedException,4197,2294.478909270576,21,11,0,0,82,9,209,208,1,1,-0.1,0,0.0011614401858304297,0,0,0.0,21,82,0,2,23,0.0
junit4,org.junit.rules.TestWatcher,2657,767.3091429290355,14,6,0,0,45,6,91,91,0,0,-0.16666666666666666,0,0.0,0,0,0.0,14,45,0,0,14,0.0
junit4,org.junit.matchers.JUnitMatchers,113,1015.547448273879,20,5,10,1,0,0,45,45,0,2,-0.19444444444444445,0,0.0,0,0,1.0,10,0,0,0,26,0.0
junit4,org.junit.runner.FilterFactory,24,235.69517364396933,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.903661847114563
junit4,org.junit.runner.Computer,42,458.91434666959077,7,3,3,0,0,0,6,6,0,2,-0.3333333333333333,0,0.0,0,0,0.6,4,0,0,0,14,0.09503673762083054
junit4,org.junit.runner.Describable,14,125.42190143987384,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.9993201494216919
junit4,org.junit.runner.JUnitCommandLineParseResult,149,1187.3964051105656,37,7,26,2,3,3,47,39,8,15,0.1111111111111111,4,0.2727272727272727,0,1,0.8,11,3,0,3,32,0.0
junit4,org.junit.runner.Description,316,2896.995293019211,62,8,35,2,7,7,329,307,22,36,0.03076923076923077,3,0.0823045267489712,0,1,1.2666666666666666,27,9,2,7,74,0.0
junit4,org.junit.runner.JUnitCore,167,1520.2267742202919,44,7,31,2,1,1,75,72,3,27,0.22727272727272727,10,0.23076923076923078,2,2,1.0666666666666667,13,1,0,1,33,0.0
junit4,org.junit.runner.FilterFactoryParams,23,135.84282567489032,3,0,0,0,2,2,1,0,2,2,0.0,1,0.6666666666666666,0,0,0.0,3,2,0,2,7,0.044480957090854645
junit4,org.junit.runner.Request,170,1810.027462336658,22,8,10,1,0,0,66,66,0,6,-0.09090909090909091,0,0.0,0,0,1.0,12,0,0,0,29,0.0
junit4,org.junit.runner.Runner,43,650.4568447754278,5,1,2,2,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,7,0.0012710324954241514
junit4,org.junit.runner.Result,196,1424.3541334755676,19,14,7,7,8,6,48,30,18,19,0.14545454545454545,1,0.19791666666666666,0,1,0.0,12,8,0,8,23,0.0
junit4,org.junit.runner.FilterFactories,82,590.4903162808301,19,3,14,1,0,0,10,10,0,8,0.6666666666666666,0,0.0,1,1,0.6666666666666666,5,0,0,0,21,0.0
junit4,org.junit.runner.JUnitCoreTest,20,58.37778247624749,9,5,8,8,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.021394487470388412
junit4,org.junit.runner.FilterFactoriesTest,137,537.8824946076879,39,13,32,32,2,2,20,19,1,4,-0.13333333333333333,6,0.21428571428571427,0,3,0.0,7,2,2,0,14,0.0
junit4,org.junit.runner.JUnitCommandLineParseResultTest,146,520.6257815094543,78,10,68,68,2,2,0,0,45,45,1.0,5,0.5,4,4,0.0,10,2,1,1,18,0.0
junit4,org.junit.runner.FilterOptionIntegrationTest,190,721.8140012742891,47,13,39,3,4,3,22,16,6,17,0.47619047619047616,2,0.28125,0,6,1.0,8,4,0,4,10,0.0
junit4,org.junit.runner.RunnerSpy,37,154.83181431441838,6,2,0,0,3,3,11,7,4,4,-0.1,2,0.3333333333333333,0,0,0.0,6,3,1,2,10,0.008739295415580273
junit4,org.junit.runner.Result,3192,1667.425273992461,19,14,0,0,207,13,171,171,0,0,-0.11764705882352941,0,2.542588354945334E-4,0,0,0.0,19,207,0,7,20,0.0
junit4,org.junit.runner.Description,5304,4741.74283734937,72,8,0,0,236,19,2546,2536,10,10,-0.02454728370221328,0,3.5014005602240897E-4,0,0,0.0,72,238,2,5,75,0.0
junit4,org.junit.runner.FilterFactories,1503,1124.515082185442,15,3,0,0,77,10,105,105,0,0,-0.15384615384615385,0,0.0,0,0,0.0,15,77,0,0,16,0.0
junit4,org.junit.runner.JUnitCore,2856,2934.47228993331,33,7,0,0,138,12,528,528,0,0,-0.06451612903225806,0,0.0,0,0,0.0,33,138,0,1,33,0.0
junit4,org.junit.runner.Runner,777,587.280616588129,4,1,0,0,30,6,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,30,0,0,5,0.0
junit4,org.junit.runner.JUnitCommandLineParseResult,2817,1291.8719665344877,35,7,0,0,152,11,595,595,0,0,-0.06060606060606061,0,0.0,0,0,0.0,35,152,0,0,35,0.0
junit4,org.junit.runner.notification.Failure,87,700.7424988401648,15,4,8,8,3,3,15,9,6,11,0.3333333333333333,2,0.2857142857142857,1,1,0.0,7,3,0,3,19,0.0
junit4,org.junit.runner.notification.RunNotifier,214,1856.9052842579476,52,6,32,6,2,2,179,168,11,14,-0.029239766081871343,17,0.175,1,1,0.8,20,2,0,2,61,0.0
junit4,org.junit.runner.notification.StoppedByUserException,12,152.26649959081277,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,1,0,0.9784669876098633
junit4,org.junit.runner.notification.SynchronizedRunListener,103,859.8617049298266,21,2,10,1,2,2,0,0,55,55,1.0,2,0.8636363636363636,5,5,1.25,11,2,0,2,21,0.0
junit4,org.junit.runner.notification.RunListener,140,1428.825381778013,7,7,0,0,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,16,0.0
junit4,org.junit.runner.notification.ConcurrentRunNotifierTest,180,1217.2913112477381,25,14,18,6,2,2,6,0,15,15,0.6,4,0.5,0,0,1.0,7,2,0,2,22,0.0
junit4,org.junit.runner.notification.RunNotifierTest,131,491.3547552984035,42,9,34,34,1,1,13,0,15,15,0.38095238095238093,2,0.75,1,2,0.0,8,1,0,1,16,0.0
junit4,org.junit.runner.notification.SynchronizedRunListenerTest,156,808.104569149639,27,10,20,5,0,0,21,21,0,4,-0.13333333333333333,0,0.0,0,2,1.0,7,0,0,0,10,0.0
junit4,org.junit.runner.notification.SynchronizedRunListener,1815,401.5847693594841,14,2,0,0,128,10,91,91,0,0,-0.16666666666666666,0,0.0011160714285714285,0,0,0.0,14,128,0,2,20,0.0
junit4,org.junit.runner.notification.RunNotifier,3560,2398.4001092385033,17,6,0,0,200,13,136,136,0,0,-0.13333333333333333,0,2.941176470588235E-4,0,0,0.0,17,200,0,1,20,0.0
junit4,org.junit.runner.manipulation.Sorter,48,456.9477882400568,6,2,2,1,1,1,5,4,1,2,-0.3333333333333333,3,0.25,0,0,0.5,4,2,1,1,7,3.208446141798049E-4
junit4,org.junit.runner.manipulation.Filterable,19,206.02993835015732,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.9662193059921265
junit4,org.junit.runner.manipulation.Sortable,20,362.26249013302703,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.6946738362312317
junit4,org.junit.runner.manipulation.NoTestsRemainException,10,86.63731726455529,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,1,0,0.9986388087272644
junit4,org.junit.runner.manipulation.Filter,122,1192.1924224296731,30,2,17,4,0,0,78,78,0,20,0.12121212121212122,12,0.07692307692307693,1,1,1.5,13,1,1,0,37,0.0
junit4,org.junit.runner.manipulation.Filter,1953,1323.9649554855243,11,2,0,0,55,6,55,55,0,0,-0.2222222222222222,0,0.001594896331738437,0,0,0.0,11,57,1,0,12,0.0
junit4,junit.extensions.TestSetup,42,366.2929262442316,12,3,7,7,0,0,10,10,0,4,0.0,0,0.0,0,1,0.0,5,0,0,0,9,0.22284112870693207
junit4,junit.extensions.ActiveTestSuite,70,514.0566556726698,18,4,9,9,1,1,33,30,3,6,-0.07142857142857142,6,0.3333333333333333,0,0,0.0,9,1,0,1,13,6.171570275910199E-4
junit4,junit.extensions.TestDecorator,42,325.60743109223205,10,3,4,2,1,1,5,0,10,11,0.6,1,0.8333333333333334,1,1,2.0,6,1,0,0,9,0.0665418952703476
junit4,junit.extensions.RepeatedTest,39,313.5342257724962,5,2,1,1,1,1,3,0,3,3,0.0,1,0.75,0,0,0.0,4,1,0,1,11,0.037478163838386536
junit4,junit.extensions.RepeatedTest,825,297.9424564090942,7,2,0,0,64,15,21,21,0,0,-0.4,0,0.002232142857142857,0,0,0.0,7,64,0,1,7,0.0
junit4,junit.textui.ResultPrinter,137,928.0481395350863,62,9,45,1,2,2,135,134,1,25,0.075,16,0.08823529411764706,0,2,0.8928571428571429,17,2,0,0,27,0.0
junit4,junit.textui.TestRunner,206,1799.5088802921389,50,7,32,1,4,2,146,139,7,17,0.0,5,0.1111111111111111,0,1,0.6470588235294118,18,4,3,1,37,0.0
junit4,junit.framework.TestSuite,319,2714.9074651092806,88,11,61,2,2,2,327,303,24,51,0.07692307692307693,22,0.18518518518518517,1,1,1.1071428571428572,27,2,0,2,66,0.0
junit4,junit.framework.TestListener,26,143.77139128075652,4,0,0,0,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,4,0.9681800603866577
junit4,junit.framework.Test,18,188.53446339118912,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.9967617988586426
junit4,junit.framework.JUnit4TestAdapterCache,77,451.6527525096293,38,8,30,4,1,1,28,28,0,6,-0.047619047619047616,8,0.0625,0,3,1.0,8,2,0,2,26,0.0
junit4,junit.framework.TestResult,185,1327.713557833304,47,4,28,2,5,4,147,123,24,36,0.11764705882352941,4,0.18947368421052632,1,2,1.1428571428571428,19,5,0,1,38,0.0
junit4,junit.framework.Assert,339,1708.730089027197,89,0,50,0,0,0,741,741,0,107,0.09815078236130868,0,0.0,2,4,0.5901639344262295,39,0,0,0,85,0.0
junit4,junit.framework.JUnit4TestAdapter,86,439.5971121784928,32,11,20,5,3,3,46,26,20,23,0.21818181818181817,4,0.3333333333333333,2,2,1.5,12,3,0,3,23,0.0
junit4,junit.framework.Protectable,14,117.23397267614868,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.9990935921669006
junit4,junit.framework.ComparisonFailure,56,438.505909485253,5,0,1,1,4,3,1,0,5,5,0.6666666666666666,1,0.4375,1,1,0.0,4,4,0,4,8,0.038740236312150955
junit4,junit.framework.JUnit4TestCaseFacade,30,174.77791409868087,7,2,2,2,1,1,9,8,1,2,-0.3333333333333333,3,0.4,0,0,0.0,5,1,0,1,10,0.039105162024497986
junit4,junit.framework.ComparisonCompactor,77,649.1862732716666,28,0,20,20,8,2,3,0,25,26,0.9047619047619048,0,0.40625,0,0,6.0,8,8,0,8,23,0.0
junit4,junit.framework.TestCase,546,3427.8072779213066,106,3,55,0,1,1,1265,1255,10,149,0.08081632653061224,46,0.09803921568627451,2,4,0.6351351351351351,51,1,0,1,93,0.0
junit4,junit.framework.TestFailure,73,528.1207882122939,14,2,7,7,2,2,16,11,5,9,0.2,4,0.42857142857142855,1,1,0.0,7,2,0,0,19,0.002798008266836405
junit4,junit.framework.AssertionFailedError,29,299.476182039701,4,0,1,1,1,1,3,3,0,1,-1.0,3,0.0,0,0,1.0,3,1,0,1,6,0.09598423540592194
junit4,junit.framework.TestCase,8611,6150.607802846308,62,3,0,0,402,8,1890,1889,1,1,-0.03278688524590164,0,8.024394158241052E-5,0,0,0.0,62,402,0,1,69,0.0
junit4,junit.framework.ComparisonCompactor,1721,437.76711218207527,20,0,0,0,163,15,190,190,0,0,-0.1111111111111111,0,6.134969325153375E-4,0,0,0.0,20,163,0,8,20,0.0
junit4,junit.framework.AssertionFailedError,596,640.5158123282481,5,0,0,0,48,11,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,48,0,1,5,0.0
junit4,junit.runner.TestRunListener,25,238.94623220699867,6,0,0,0,2,1,15,15,0,0,-0.5,6,0.0,0,0,0.0,6,2,2,0,6,0.02005576528608799
junit4,junit.runner.Version,18,114.85924189467285,5,0,2,2,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,4,0.9322455525398254
junit4,junit.runner.BaseTestRunner,327,2485.774467682459,89,18,60,2,5,4,403,400,3,24,-0.010582010582010581,7,0.05517241379310345,0,1,1.0952380952380953,29,5,1,1,68,0.0
junit4,junit.runner.Version,18,114.85924189467285,5,0,2,2,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,4,0.8924301862716675
junit4,junit.runner.BaseTestRunner,6092,2373.397205689006,77,18,0,0,360,27,2913,2900,13,13,-0.022105263157894735,0,3.968253968253968E-4,0,0,0.0,77,360,1,1,79,0.0
junit4,org.junit.samples.ListTest,91,507.06601692817657,32,8,22,22,3,1,24,3,21,22,0.3611111111111111,3,0.36666666666666664,2,2,0.0,10,3,0,0,14,0.0
junit4,org.junit.samples.SimpleTest,45,208.1237765977922,5,4,1,1,3,1,6,6,0,0,-1.0,1,0.25,0,0,0.0,4,3,1,0,6,0.007287817075848579
junit4,org.junit.samples.money.MoneyTest,205,824.9213209113456,94,9,69,69,6,2,163,26,137,137,0.40942028985507245,3,0.26,5,12,0.0,25,6,0,6,28,0.0
junit4,org.junit.tests.internal.runners.statements.FailOnTimeoutTest,197,1217.881778968331,39,17,29,4,5,4,27,9,18,25,0.4444444444444444,1,0.34,2,2,1.0,10,5,1,4,26,0.0
junit4,org.junit.tests.internal.runners.ErrorReportingRunnerTest,11,33.9985601286746,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.18210597336292267
junit4,org.junit.tests.experimental.theories.TestedOnSupplierTest,32,131.0190259911072,13,9,10,10,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,6,0.03266604617238045
junit4,org.junit.tests.experimental.theories.AssumingInTheoriesTest,42,183.10223286483793,6,10,4,4,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.081244096159935
junit4,org.junit.tests.experimental.theories.TheoryTestUtils,33,130.48119820498303,8,11,5,5,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,7,0.10637897998094559
junit4,org.junit.tests.experimental.theories.ParameterSignatureTest,92,309.88413225475114,43,16,33,16,2,1,45,45,0,0,-0.25,10,0.0,0,4,1.0,10,2,2,0,16,0.0
junit4,org.junit.tests.experimental.theories.PotentialAssignmentTest,57,261.82209814149746,18,4,12,12,0,0,15,15,0,0,-0.5,0,0.0,0,2,0.0,6,0,0,0,17,0.0
junit4,org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest,95,373.40357757799774,30,12,22,22,6,4,28,28,0,3,-0.19047619047619047,1,0.0,0,3,0.0,8,6,6,0,11,0.0
junit4,org.junit.tests.experimental.theories.internal.AllMembersSupplierTest,209,670.0906818276403,56,17,45,7,1,1,55,55,0,3,-0.15555555555555556,10,0.09090909090909091,0,10,0.5,11,1,1,0,24,0.0
junit4,org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest,156,649.7677329236719,61,15,46,3,0,0,105,105,0,12,-0.02197802197802198,0,0.0,0,7,1.0,15,0,0,0,32,0.0
junit4,org.junit.tests.experimental.theories.extendingwithstubs.GuesserQueue,58,330.0266187065813,6,5,3,3,2,2,2,1,1,1,-1.0,2,0.3333333333333333,0,0,0.0,3,2,0,2,7,0.0
junit4,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheories,65,388.16242111356934,3,10,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.0
junit4,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheoriesTest,17,49.45667925373306,4,4,3,3,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.05511781573295593
junit4,org.junit.tests.experimental.theories.extendingwithstubs.MethodCall,55,331.63414721869344,20,4,12,6,2,2,17,6,11,12,0.23809523809523808,4,0.5,1,1,3.0,8,2,0,2,19,2.19017339986749E-4
junit4,org.junit.tests.experimental.theories.extendingwithstubs.StringableObject,29,133.63041888760523,12,1,8,8,1,1,3,0,3,4,0.3333333333333333,1,0.75,0,0,0.0,4,1,1,0,10,0.0326802097260952
junit4,org.junit.tests.experimental.theories.extendingwithstubs.ReguessableValue,16,47.67080745521918,2,3,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.34584295749664307
junit4,org.junit.tests.experimental.theories.extendingwithstubs.Correspondent,7,25.649493574615366,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.037243589758872986
junit4,org.junit.tests.experimental.theories.extendingwithstubs.Guesser,126,804.1088181931684,24,11,14,7,4,4,33,21,12,17,0.2222222222222222,2,0.3,1,1,3.0,10,4,0,2,21,0.0
junit4,org.junit.tests.experimental.theories.runner.WithNamedDataPoints,73,311.4087648946005,8,13,7,7,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,4,0.0
junit4,org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms,180,688.9637440733135,37,17,28,28,0,0,36,36,0,0,-0.2857142857142857,0,0.0,0,10,0.0,9,0,0,0,9,0.0
junit4,org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations,82,310.953303575389,22,13,18,18,0,0,6,6,0,0,-1.0,0,0.0,0,2,0.0,4,0,0,0,7,0.0
junit4,org.junit.tests.experimental.theories.runner.FailingDataPointMethods,136,272.76110059593515,28,10,22,22,0,0,15,15,0,0,-0.5,0,0.0,0,8,0.0,6,0,0,0,6,0.0
junit4,org.junit.tests.experimental.theories.runner.SuccessfulWithDataPointFields,211,541.4556714104095,0,16,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0
junit4,org.junit.tests.experimental.theories.runner.WithAutoGeneratedDataPoints,71,178.2812570282367,21,6,17,17,1,1,5,4,1,1,-0.6666666666666666,2,0.5,0,5,0.0,4,1,0,1,10,0.0
junit4,org.junit.tests.experimental.theories.runner.WithParameterSupplier,165,545.1076744172111,12,17,8,8,2,2,5,4,1,1,-0.6666666666666666,3,0.375,0,0,0.0,4,2,1,1,8,0.0
junit4,org.junit.tests.experimental.theories.runner.WithDataPointMethod,114,340.19285537883115,27,20,21,21,0,0,15,15,0,2,-0.3,0,0.0,0,2,2.0,6,0,0,0,10,0.0
junit4,org.junit.tests.experimental.theories.runner.WhenNoParametersMatch,51,181.5044536561434,7,12,6,6,2,2,0,0,0,0,1.0,1,0.0,0,0,0.0,1,2,2,0,2,1.9494217121973634E-4
junit4,org.junit.tests.experimental.theories.runner.TheoriesPerformanceTest,38,117.3103327767399,5,9,4,4,1,1,0,0,0,0,1.0,0,1.0,0,0,0.0,1,1,0,1,1,1.112411409849301E-4
junit4,org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields,251,765.8059102591271,55,17,45,45,0,0,45,45,0,0,-0.25,0,0.0,0,9,0.0,10,0,0,0,15,0.0
junit4,org.junit.tests.experimental.theories.runner.WithExtendedParameterSources,184,480.20045844568523,33,15,25,25,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,6,0.0,8,0,0,0,10,0.0
junit4,org.junit.tests.experimental.theories.runner.TypeMatchingBetweenMultiDataPointsMethod,57,165.75670898883914,8,9,6,6,0,0,1,1,0,0,-2.0,0,0.0,0,1,0.0,2,0,0,0,3,2.470465551596135E-4
junit4,org.junit.tests.experimental.AssumptionTest,268,1059.2974680843288,94,24,72,24,3,3,224,217,7,13,-0.0380952380952381,10,0.12121212121212122,0,3,2.0,22,3,0,1,29,0.0
junit4,org.junit.tests.experimental.MatcherTest,44,161.44281919787565,6,14,4,4,3,3,1,1,0,0,-2.0,1,0.0,0,0,0.0,2,3,3,0,4,0.005261783488094807
junit4,org.junit.tests.experimental.ExperimentalTests,37,10.75055681536833,0,19,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0
junit4,org.junit.tests.experimental.results.ResultMatchersTest,23,69.93015122932961,10,6,8,8,0,0,1,1,0,0,-2.0,0,0.0,0,1,0.0,2,0,0,0,2,0.08316026628017426
junit4,org.junit.tests.experimental.results.PrintableResultTest,50,217.37372222436073,14,12,11,11,2,2,3,3,0,0,-2.0,3,0.16666666666666666,0,0,0.0,3,2,1,1,5,0.0
junit4,org.junit.tests.experimental.rules.TestWatchmanTest,73,285.13455973764434,10,9,8,8,0,0,1,1,0,0,-2.0,0,0.0,0,2,0.0,2,0,0,0,2,0.0
junit4,org.junit.tests.experimental.rules.MethodRulesTest,408,1604.6050042665313,51,22,37,37,3,3,87,83,4,4,-0.11538461538461539,6,0.14285714285714285,0,5,0.0,14,3,0,3,24,0.0
junit4,org.junit.tests.experimental.rules.NameRulesTest,51,159.33435333097594,0,8,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,2.0462603424675763E-4
junit4,org.junit.tests.experimental.rules.TestWatcherTest,191,568.9816059214223,35,15,28,28,0,0,21,21,0,0,-0.4,0,0.0,0,6,0.0,7,0,0,0,7,0.0
junit4,org.junit.tests.experimental.rules.ExpectedExceptionTest,368,1208.2711742319377,14,25,11,11,3,3,2,1,1,1,-1.0,1,0.5555555555555556,0,0,0.0,3,3,0,3,7,0.0
junit4,org.junit.tests.experimental.rules.EventCollector,191,996.9919624596859,85,10,57,6,7,3,322,266,56,79,0.14814814814814814,4,0.12244897959183673,1,2,1.5555555555555556,28,7,0,7,57,0.0
