className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
org.jfree.data.gantt.SlidingGanttCategoryDataset,false,false,false,false,false,false,false,false,658,7,13,0.8629032258064516,13,0.7931034482758621,6,52,128,85,33
org.jfree.data.gantt.TaskSeries,false,false,false,false,false,false,false,false,202,0,4,1.0,4,1.0,5,16,25,26,10
org.jfree.data.gantt.TaskSeriesCollection,false,false,false,false,false,false,false,false,705,14,6,0.3682539682539683,8,0.7333333333333333,9,120,114,157,37
org.jfree.data.gantt.XYTaskDataset,false,false,false,false,false,false,false,false,479,11,2,0.20689655172413793,2,0.696969696969697,9,45,93,75,30
org.jfree.data.gantt.TaskSeriesTest,false,false,false,false,false,false,false,false,125,0,0,-1.0,3,0.0,6,17,7,21,4
org.jfree.data.gantt.TaskSeriesCollectionTest,false,false,false,false,false,false,false,false,654,0,0,-0.018461538461538463,15,0.0,7,101,59,128,27
org.jfree.data.gantt.TaskTest,false,false,false,false,false,false,false,false,131,0,0,-1.0,1,0.0,7,17,6,21,4
org.jfree.data.gantt.SlidingGanttCategoryDatasetTest,false,false,false,false,false,false,false,false,183,0,0,-1.0,5,0.0,7,27,10,31,4
org.jfree.data.gantt.XYTaskDatasetTest,false,false,false,false,false,false,false,false,139,0,0,-2.0,4,0.0,6,22,6,25,3
org.jfree.data.statistics.MeanAndStandardDeviation,false,false,false,false,false,false,false,false,179,2,3,0.8095238095238095,3,0.0,2,3,18,11,8
org.jfree.data.statistics.DefaultStatisticalCategoryDataset,false,false,false,true,false,false,false,false,735,2,8,0.6296296296296297,8,1.36,7,59,80,88,29
org.jfree.data.statistics.MultiValueCategoryDataset,false,false,false,false,false,false,false,false,76,0,0,-2.0,0,0.0,2,0,8,2,2
org.jfree.data.statistics.HistogramType,false,false,false,false,false,false,false,false,150,1,1,0.5,1,1.5,2,3,15,8,5
org.jfree.data.statistics.BoxAndWhiskerCalculator,false,false,false,false,false,false,false,true,236,0,0,0.0,1,0.75,5,23,20,27,4
org.jfree.data.statistics.BoxAndWhiskerXYDataset,false,false,false,false,false,false,false,false,180,0,0,-0.2222222222222222,0,0.0,2,0,36,11,11
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,false,false,false,false,false,false,false,false,578,3,4,0.28307692307692306,5,0.5789473684210527,8,34,82,61,27
org.jfree.data.statistics.DefaultMultiValueCategoryDataset,false,false,false,false,false,true,false,true,417,4,6,0.7058823529411765,6,1.375,11,38,59,57,19
org.jfree.data.statistics.Regression,false,false,false,false,false,false,false,false,371,0,0,-0.4,2,1.0,2,21,31,27,6
org.jfree.data.statistics.Statistics,false,false,false,false,false,false,false,false,470,0,0,-0.015151515151515152,4,0.36363636363636365,6,37,55,50,13
org.jfree.data.statistics.BoxAndWhiskerItem,false,false,false,false,false,false,false,false,297,1,2,0.3787878787878788,2,0.0,4,2,28,15,13
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,false,false,false,true,true,false,false,false,949,5,15,0.7242524916943521,15,0.9183673469387755,8,87,125,131,44
org.jfree.data.statistics.HistogramDataset,false,false,false,false,false,true,false,false,514,8,2,0.19473684210526315,4,0.7222222222222222,11,41,84,62,21
org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,false,false,false,false,false,false,false,false,240,0,0,-0.125,0,0.0,2,0,54,18,18
org.jfree.data.statistics.HistogramBin,false,false,false,false,false,false,false,false,162,1,1,0.3333333333333333,1,0.0,1,0,20,8,8
org.jfree.data.statistics.StatisticalCategoryDataset,false,false,false,false,false,false,false,false,96,0,0,-1.0,0,0.0,1,0,12,4,4
org.jfree.data.statistics.SimpleHistogramDataset,false,false,false,false,false,true,false,false,491,7,3,0.18153846153846154,3,0.5652173913043478,12,46,87,73,27
org.jfree.data.statistics.SimpleHistogramBin,false,false,false,false,false,false,false,false,268,1,2,0.4888888888888889,2,0.0,2,1,28,12,11
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDatasetTest,false,false,false,false,false,false,false,true,292,7,0,-0.25,6,0.0,8,55,19,64,9
org.jfree.data.statistics.BoxAndWhiskerItemTest,false,false,false,false,false,false,false,false,87,0,0,-2.0,0,0.0,5,4,3,6,2
org.jfree.data.statistics.BoxAndWhiskerCalculatorTest,false,false,false,false,false,false,false,false,165,0,1,1.0,1,0.0,5,25,9,29,4
org.jfree.data.statistics.SimpleHistogramBinTest,false,false,false,false,false,false,false,false,165,0,0,-0.6666666666666666,3,0.0,5,19,10,24,5
org.jfree.data.statistics.StatisticsTest,false,false,false,false,false,false,false,false,465,10,0,-0.18181818181818182,8,0.0,7,41,27,53,12
org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest,false,false,false,false,false,false,false,false,285,6,0,0.0,7,0.0,9,48,21,59,11
org.jfree.data.statistics.DefaultMultiValueCategoryDatasetTest,false,false,false,false,false,false,false,false,253,0,0,-0.3333333333333333,5,0.0,8,28,18,36,8
org.jfree.data.statistics.HistogramBinTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,0,0.0,4,7,5,10,3
org.jfree.data.statistics.SimpleHistogramDatasetTest,false,false,false,false,false,false,false,false,128,4,0,-0.6666666666666666,3,0.0,5,24,10,29,5
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDatasetTest,false,false,false,false,false,false,false,true,183,5,0,-0.5,4,0.0,8,38,11,44,6
org.jfree.data.statistics.MeanAndStandardDeviationTest,false,false,false,false,false,false,false,false,95,0,0,-2.0,0,0.0,5,6,4,9,3
org.jfree.data.statistics.RegressionTest,false,false,false,false,false,false,false,false,261,0,0,-0.027777777777777776,7,0.0,5,28,16,38,10
org.jfree.data.statistics.HistogramDatasetTest,false,false,false,false,false,false,false,false,256,8,1,0.022222222222222223,6,0.0,8,46,20,57,11
org.jfree.data.jdbc.JDBCCategoryDataset,false,false,false,false,false,false,true,true,318,2,1,0.3333333333333333,1,0.5,10,20,26,27,7
org.jfree.data.jdbc.JDBCXYDataset,false,false,false,false,false,true,true,true,561,3,1,0.09558823529411764,1,1.0,15,28,56,46,18
org.jfree.data.jdbc.JDBCPieDataset,false,false,false,false,false,false,false,true,250,4,1,0.4,1,0.8333333333333334,10,20,22,26,6
org.jfree.data.category.DefaultCategoryDataset,false,false,false,false,false,false,false,false,446,15,8,0.717391304347826,8,0.8823529411764706,7,39,56,64,25
org.jfree.data.category.SlidingCategoryDataset,false,false,false,false,false,false,false,false,365,4,6,0.738562091503268,6,1.5,6,24,65,43,19
org.jfree.data.category.DefaultIntervalCategoryDataset,false,false,false,true,false,false,false,false,817,8,3,0.16989247311827957,5,1.1851851851851851,10,48,116,80,32
org.jfree.data.category.CategoryDataset,false,false,false,false,false,false,false,false,69,0,0,1.0,0,0.0,2,0,0,0,0
org.jfree.data.category.CategoryToPieDataset,false,false,false,false,false,false,false,false,337,2,3,0.5818181818181818,3,1.5,8,20,43,32,12
org.jfree.data.category.IntervalCategoryDataset,false,false,false,false,false,false,false,false,103,0,0,-1.0,0,0.0,0,0,12,4,4
org.jfree.data.category.CategoryRangeInfo,false,false,false,false,false,false,false,false,67,0,0,1.0,0,0.0,2,0,3,1,1
org.jfree.data.category.DefaultCategoryDatasetTest,false,false,false,false,false,false,false,false,390,13,0,-0.16666666666666666,12,0.0,8,60,33,74,14
org.jfree.data.category.DefaultIntervalCategoryDatasetTest,false,false,false,false,false,false,false,false,478,0,0,-0.1111111111111111,7,0.0,8,60,44,80,20
org.jfree.data.category.CategoryToPieDatasetTest,false,false,false,false,false,false,false,false,220,0,0,-0.5,4,0.0,8,32,14,38,6
org.jfree.data.category.SlidingCategoryDatasetTest,false,false,false,false,false,false,false,false,267,0,0,-0.2857142857142857,8,0.0,7,46,19,55,9
org.jfree.data.function.PolynomialFunction2D,false,false,false,false,false,false,false,false,134,0,2,1.0,2,1.0,4,6,16,12,6
org.jfree.data.function.Function2D,false,false,false,false,false,false,false,false,58,0,0,1.0,0,0.0,0,0,3,1,1
org.jfree.data.function.PowerFunction2D,false,false,false,false,false,false,false,false,139,1,2,0.9,2,0.0,2,2,17,8,6
org.jfree.data.function.NormalDistributionFunction2D,false,false,false,false,false,false,false,false,153,1,2,0.8,2,0.0,2,3,18,9,6
org.jfree.data.function.LineFunction2D,false,false,false,false,false,false,false,false,139,1,2,0.9,2,0.0,2,1,16,7,6
org.jfree.data.function.PowerFunction2DTest,false,false,false,false,false,false,false,false,101,3,0,-1.0,0,0.0,5,10,6,14,4
org.jfree.data.function.NormalDistributionFunction2DTest,false,false,false,false,false,false,false,false,107,3,0,-1.0,1,0.0,4,9,6,13,4
org.jfree.data.function.PolynomialFunction2DTest,false,false,false,false,false,false,false,false,142,0,0,-0.5,1,0.0,6,15,11,21,6
org.jfree.data.function.LineFunction2DTest,false,false,false,false,false,false,false,false,102,3,0,-1.0,1,0.0,4,9,6,13,4
org.jfree.data.json.JSONUtils,false,false,false,false,false,true,false,false,201,0,0,-0.3333333333333333,3,0.5,11,23,21,27,4
org.jfree.data.json.impl.JSONValue,false,false,false,false,false,false,false,false,342,0,1,0.3333333333333333,2,0.6,4,19,19,23,4
org.jfree.data.json.impl.JSONStreamAware,false,false,false,false,false,false,false,false,52,0,0,1.0,0,0.0,2,0,3,1,1
org.jfree.data.json.impl.JSONArray,false,false,false,false,false,false,false,false,158,5,0,0.0,1,3.0,5,14,18,19,5
org.jfree.data.json.impl.JSONObject,false,false,false,false,false,false,false,false,192,7,0,0.0,2,0.43478260869565216,5,29,24,36,7
org.jfree.data.json.impl.JSONAware,false,false,false,false,false,false,false,false,46,0,0,1.0,0,0.0,0,0,2,1,1
org.jfree.data.xy.XYInterval,false,false,false,false,false,false,false,false,165,1,1,0.3333333333333333,1,0.0,1,0,15,7,7
org.jfree.data.xy.Vector,false,false,false,false,false,false,false,false,148,1,2,0.9333333333333333,2,0.0,1,3,16,10,7
org.jfree.data.xy.XYSeries,false,false,false,true,true,false,false,true,998,4,4,0.21775898520084566,5,1.0303030303030303,9,119,139,164,45
org.jfree.data.xy.XYDomainInfo,false,false,false,false,false,false,false,false,67,0,0,1.0,0,0.0,2,0,3,1,1
org.jfree.data.xy.DefaultXYDataset,false,false,false,false,false,false,false,false,386,6,4,0.5164835164835165,4,1.125,6,25,56,40,15
org.jfree.data.xy.XYIntervalSeriesCollection,false,false,false,false,false,false,false,false,396,7,5,0.43333333333333335,5,0.8333333333333334,6,49,66,71,22
org.jfree.data.xy.DefaultHighLowDataset,false,false,false,false,false,false,false,false,443,2,1,0.08496732026143791,2,0.5714285714285714,4,15,61,34,19
org.jfree.data.xy.DefaultTableXYDataset,false,false,false,false,false,true,false,true,666,6,6,0.346218487394958,6,1.2903225806451613,12,102,104,138,36
org.jfree.data.xy.NormalizedMatrixSeries,false,false,false,false,false,false,false,false,153,2,1,0.4,1,0.0,0,4,11,10,6
org.jfree.data.xy.DefaultIntervalXYDataset,false,false,false,false,false,false,false,false,568,11,4,0.4152046783625731,4,0.7692307692307693,5,29,89,49,20
org.jfree.data.xy.VectorSeriesCollection,false,false,false,false,false,false,false,false,337,4,5,0.5735294117647058,5,0.7142857142857143,6,41,56,59,18
org.jfree.data.xy.XIntervalSeriesCollection,false,false,false,false,false,false,false,false,367,4,6,0.6140350877192983,6,0.7692307692307693,6,48,59,68,20
org.jfree.data.xy.XYSeriesCollection,false,false,false,true,false,true,false,false,760,13,6,0.33650793650793653,9,1.2571428571428571,18,114,129,151,37
org.jfree.data.xy.XYDatasetTableModel,false,false,false,false,false,false,false,false,258,4,1,0.19444444444444445,1,0.5,4,11,25,21,10
org.jfree.data.xy.AbstractXYDataset,false,false,false,false,false,false,false,false,102,0,0,-2.0,0,0.0,2,4,10,7,3
org.jfree.data.xy.YInterval,false,false,false,false,false,false,false,false,130,1,1,0.5,1,0.0,1,0,11,5,5
org.jfree.data.xy.DefaultXYZDataset,false,false,false,false,false,false,false,false,442,8,4,0.4666666666666667,4,1.0,6,27,66,44,17
org.jfree.data.xy.XYCoordinate,false,false,false,false,false,false,false,false,176,2,2,0.6190476190476191,2,0.0,1,1,23,9,8
org.jfree.data.xy.MatrixSeries,false,false,false,false,false,false,false,false,239,8,2,0.3333333333333333,3,2.1666666666666665,2,15,28,26,11
org.jfree.data.xy.OHLCDataItem,false,false,false,false,false,false,false,false,208,1,1,0.25,1,1.0,3,3,23,12,9
org.jfree.data.xy.XIntervalDataItem,false,false,false,false,false,false,false,false,118,0,0,-0.6666666666666666,0,0.0,1,7,15,12,5
org.jfree.data.xy.YIntervalSeriesCollection,false,false,false,false,false,false,false,false,365,4,6,0.6140350877192983,6,0.7692307692307693,6,44,59,64,20
org.jfree.data.xy.MatrixSeriesCollection,false,false,false,false,false,false,false,false,330,10,5,0.6190476190476191,5,2.0,5,37,47,53,16
org.jfree.data.xy.XYRangeInfo,false,false,false,false,false,false,false,false,68,0,0,1.0,0,0.0,2,0,3,1,1
org.jfree.data.xy.AbstractXYZDataset,false,false,false,false,false,false,false,false,69,0,0,1.0,0,0.0,0,2,4,3,1
org.jfree.data.xy.DefaultOHLCDataset,false,false,false,false,false,false,false,false,355,13,3,0.3216374269005848,4,0.5217391304347826,3,22,56,42,20
org.jfree.data.xy.OHLCDataset,false,false,false,false,false,false,false,false,162,0,0,-0.25,0,0.0,0,0,35,10,10
org.jfree.data.xy.XYItemKey,false,false,false,false,false,false,false,false,157,1,3,0.9523809523809523,3,2.5,4,8,18,16,8
org.jfree.data.xy.TableXYDataset,false,false,false,false,false,false,false,false,62,0,0,1.0,0,0.0,0,0,2,1,1
org.jfree.data.xy.VectorDataItem,false,false,false,false,false,false,false,false,127,0,0,-0.5,1,0.0,1,9,17,15,6
org.jfree.data.xy.XYBarDataset,false,false,false,false,false,false,false,false,399,11,5,0.5238095238095238,6,0.6296296296296297,3,22,67,44,22
org.jfree.data.xy.CategoryTableXYDataset,false,false,false,false,false,false,false,false,429,15,5,0.3723076923076923,5,0.9583333333333334,6,40,69,67,27
org.jfree.data.xy.XYZDataset,false,false,false,false,false,false,false,false,72,0,0,-2.0,0,0.0,0,0,7,2,2
org.jfree.data.xy.VectorXYDataset,false,false,false,false,false,false,false,false,89,0,0,-2.0,0,0.0,0,0,10,3,3
org.jfree.data.xy.DefaultWindDataset,false,false,false,false,false,false,false,false,437,7,2,0.3333333333333333,3,0.8,7,22,45,35,13
org.jfree.data.xy.YWithXInterval,false,false,false,false,false,false,false,false,134,1,1,0.5,1,0.0,1,0,11,5,5
org.jfree.data.xy.YIntervalSeries,false,false,false,false,false,false,false,false,176,0,0,-0.10714285714285714,1,0.9,3,9,27,18,9
org.jfree.data.xy.YIntervalDataItem,false,false,false,false,false,false,false,false,118,0,0,-0.6666666666666666,0,0.0,1,7,15,12,5
org.jfree.data.xy.XYIntervalSeries,false,false,false,false,false,false,false,false,209,0,0,-0.06666666666666667,2,0.9285714285714286,3,13,35,24,11
org.jfree.data.xy.YisSymbolic,false,false,false,false,false,false,false,false,79,0,0,-2.0,0,0.0,0,0,8,3,3
org.jfree.data.xy.IntervalXYZDataset,false,false,false,false,false,false,false,false,109,0,0,-0.5,0,0.0,0,0,24,6,6
org.jfree.data.xy.XYDataset,false,false,false,false,false,false,false,false,129,0,0,-0.5,0,0.0,2,0,18,6,6
org.jfree.data.xy.XYIntervalDataItem,false,false,false,false,false,false,false,false,151,0,0,-0.4,1,0.0,1,11,23,18,7
org.jfree.data.xy.XIntervalSeries,false,false,false,false,false,false,false,false,174,0,0,-0.10714285714285714,1,0.9,3,9,27,18,9
org.jfree.data.xy.AbstractIntervalXYDataset,false,false,false,false,false,false,false,false,130,0,0,-1.0,1,0.0,0,8,16,12,4
org.jfree.data.xy.XYDataItem,false,false,false,false,false,false,false,false,276,4,3,0.5,3,3.0,3,12,31,25,13
org.jfree.data.xy.XisSymbolic,false,false,false,false,false,false,false,false,78,0,0,-2.0,0,0.0,0,0,8,3,3
org.jfree.data.xy.IntervalXYDelegate,false,false,false,false,false,false,false,false,488,3,3,0.32857142857142857,3,5.666666666666667,10,35,70,57,22
org.jfree.data.xy.IntervalXYDataset,false,false,false,false,false,false,false,false,155,0,0,-0.3333333333333333,0,0.0,0,0,32,8,8
org.jfree.data.xy.WindDataset,false,false,false,false,false,false,false,false,77,0,0,-2.0,0,0.0,0,0,5,2,2
org.jfree.data.xy.VectorSeries,false,false,false,false,false,false,false,false,187,0,0,-0.1111111111111111,1,0.8888888888888888,3,11,27,21,10
org.jfree.data.xy.DefaultOHLCDatasetTest,false,false,false,false,false,false,false,false,161,5,0,-0.5,2,0.0,9,20,11,26,6
org.jfree.data.xy.XYCoordinateTest,false,false,false,false,false,false,false,false,109,0,0,-1.0,1,0.0,5,10,6,14,4
org.jfree.data.xy.DefaultTableXYDatasetTest,false,false,false,false,false,false,false,false,207,5,0,-0.5,4,0.0,6,29,13,35,6
org.jfree.data.xy.XYBarDatasetTest,false,false,false,false,false,false,false,false,134,0,0,-1.0,2,0.0,6,15,7,19,4
org.jfree.data.xy.XIntervalSeriesTest,false,false,false,false,false,false,false,false,301,10,1,0.038461538461538464,8,0.0,9,55,23,69,14
org.jfree.data.xy.DefaultXYDatasetTest,false,false,false,false,false,false,false,false,228,7,0,-0.23809523809523808,4,0.0,6,28,18,36,8
org.jfree.data.xy.YWithXIntervalTest,false,false,false,false,false,false,false,false,99,0,0,-2.0,0,0.0,5,7,4,10,3
org.jfree.data.xy.CategoryTableXYDatasetTest,false,false,false,false,false,false,false,false,195,5,0,-0.5,4,0.0,6,29,13,35,6
org.jfree.data.xy.XYIntervalTest,false,false,false,false,false,false,false,false,109,0,0,-2.0,0,0.0,5,7,4,10,3
org.jfree.data.xy.DefaultWindDatasetTest,false,false,false,false,false,false,false,false,192,0,0,-0.047619047619047616,3,2.0,8,23,19,31,8
org.jfree.data.xy.XYSeriesTest,false,false,false,true,true,false,false,true,809,17,5,0.24444444444444444,28,0.0,7,203,69,240,37
org.jfree.data.xy.YIntervalDataItemTest,false,false,false,false,false,false,false,false,126,3,0,-1.0,0,0.0,5,14,8,18,4
org.jfree.data.xy.YIntervalTest,false,false,false,false,false,false,false,false,99,0,0,-2.0,0,0.0,5,7,4,10,3
org.jfree.data.xy.IntervalXYDelegateTest,false,false,false,false,false,false,false,false,122,0,0,-2.0,2,0.0,5,18,5,21,3
org.jfree.data.xy.DefaultXYZDatasetTest,false,false,false,false,false,false,false,false,233,7,0,-0.23809523809523808,4,0.0,6,28,18,36,8
org.jfree.data.xy.VectorTest,false,false,false,false,false,false,false,false,109,0,0,-1.0,1,0.0,5,10,6,14,4
org.jfree.data.xy.TableXYDatasetTest,false,false,false,false,false,false,false,false,278,0,0,0.0,9,0.0,6,55,26,68,13
org.jfree.data.xy.XYIntervalSeriesCollectionTest,false,false,false,false,false,false,false,false,185,0,0,-0.5,6,0.0,6,29,13,35,6
org.jfree.data.xy.YIntervalSeriesTest,false,false,false,false,false,false,false,false,277,9,0,-0.07272727272727272,7,0.0,9,49,19,61,12
org.jfree.data.xy.DefaultHighLowDatasetTest,false,false,false,false,false,false,false,false,187,0,0,-1.0,1,0.0,7,10,7,14,4
org.jfree.data.xy.XYDataItemTest,false,false,false,false,false,false,false,false,94,0,0,-2.0,0,0.0,5,10,4,13,3
org.jfree.data.xy.XIntervalDataItemTest,false,false,false,false,false,false,false,false,127,3,0,-1.0,0,0.0,5,14,8,18,4
org.jfree.data.xy.VectorSeriesCollectionTest,false,false,false,false,false,false,false,false,147,0,0,-0.6666666666666666,4,0.0,6,25,9,30,5
org.jfree.data.xy.VectorDataItemTest,false,false,false,false,false,false,false,false,122,0,0,-1.0,1,0.0,5,13,7,17,4
org.jfree.data.xy.VectorSeriesTest,false,false,false,false,false,false,false,false,279,9,0,0.0,6,0.0,9,47,19,59,12
org.jfree.data.xy.XIntervalSeriesCollectionTest,false,false,false,false,false,false,false,false,177,0,0,-0.5,4,0.0,6,26,13,32,6
org.jfree.data.xy.XYIntervalDataItemTest,false,false,false,false,false,false,false,false,145,3,0,-1.0,0,0.0,5,16,8,20,4
org.jfree.data.xy.XYSeriesCollectionTest,false,false,false,false,false,true,false,false,537,14,0,-0.08088235294117647,17,0.0,12,96,42,114,18
org.jfree.data.xy.MatrixSeriesTest,false,false,false,false,false,false,false,false,164,0,0,-0.5,2,0.0,5,20,8,26,6
org.jfree.data.xy.DefaultIntervalXYDatasetTest,false,false,false,false,false,false,false,false,362,10,2,0.15,10,0.0,6,58,38,75,17
org.jfree.data.xy.XYIntervalSeriesTest,false,false,false,false,false,false,false,false,292,10,0,-0.015151515151515152,7,0.0,9,58,21,71,13
org.jfree.data.xy.OHLCDataItemTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,0,0.0,6,5,4,8,3
org.jfree.data.xy.MatrixSeriesCollectionTest,false,false,false,false,false,false,false,false,124,0,0,-1.0,2,0.0,6,18,7,22,4
org.jfree.data.xy.YIntervalSeriesCollectionTest,false,false,false,false,false,false,false,false,177,0,0,-0.5,4,0.0,6,26,13,32,6
org.jfree.data.xml.KeyHandler,false,false,false,false,false,false,false,false,159,2,0,0.4,0,0.0,3,12,16,18,6
org.jfree.data.xml.CategoryDatasetHandler,false,false,false,false,false,false,false,false,139,1,1,0.3333333333333333,1,0.2857142857142857,5,8,13,13,5
org.jfree.data.xml.PieDatasetHandler,false,false,false,false,false,false,false,false,135,1,1,0.3333333333333333,1,0.2857142857142857,5,8,13,13,5
org.jfree.data.xml.ValueHandler,false,false,false,false,false,false,false,false,164,1,0,0.6,1,0.0,3,13,17,19,6
org.jfree.data.xml.CategorySeriesHandler,false,false,false,false,false,false,false,false,155,1,1,0.5,1,0.42857142857142855,5,13,12,18,5
org.jfree.data.xml.RootHandler,false,false,false,false,false,false,false,false,126,1,1,0.6,1,0.6666666666666666,3,6,13,12,6
org.jfree.data.xml.DatasetReader,false,false,false,false,false,false,false,false,152,0,0,-0.3333333333333333,2,1.0,10,14,18,18,4
org.jfree.data.xml.ItemHandler,false,false,false,false,false,false,false,false,170,1,1,0.4666666666666667,1,0.0,3,4,15,11,7
org.jfree.data.xml.DatasetTags,false,false,false,false,false,false,false,false,66,0,0,1.0,0,0.0,0,0,0,0,0
