project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueChangeClosure,false,false,false,true,true,false,false,false,3760,0,0,-0.08333333333333333,0,0.0,4,0,10,10,10
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueEqualsPredicate,false,false,false,true,true,false,false,false,4539,0,0,-0.18181818181818182,0,0.0,4,0,12,12,12
commons-beanutils,org.apache.commons.beanutils.LazyDynaList,false,false,false,true,true,false,false,false,12028,0,0,-0.01616161616161616,0,0.0,4,0,49,46,46
commons-beanutils,org.apache.commons.beanutils.BasicDynaBean,false,false,false,true,true,false,false,false,7776,0,0,-0.010175763182238668,0,0.0,5,0,48,48,48
commons-beanutils,org.apache.commons.beanutils.converters.SqlTimeConverter,false,false,false,false,false,false,false,false,94,0,0,-1.0,0,0.0,4,2,13,6,4
commons-beanutils,org.apache.commons.beanutils.converters.FileConverter,false,false,false,false,false,false,false,false,82,0,0,-1.0,0,0.0,1,4,12,8,4
commons-beanutils,org.apache.commons.beanutils.converters.FloatConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.ConverterFacade,false,false,false,false,false,false,false,false,76,0,1,1.0,1,1.0,1,2,8,5,3
commons-beanutils,org.apache.commons.beanutils.converters.ByteArrayConverter,false,false,false,false,false,false,false,false,147,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.StringArrayConverter,false,false,false,false,false,false,false,false,171,2,0,-2.0,0,0.0,2,5,14,8,3
commons-beanutils,org.apache.commons.beanutils.converters.StringConverter,false,false,false,false,false,false,false,false,100,0,0,-1.0,0,0.0,0,4,12,8,4
commons-beanutils,org.apache.commons.beanutils.converters.SqlTimestampConverter,false,false,false,false,false,false,false,false,93,0,0,-1.0,0,0.0,4,2,13,6,4
commons-beanutils,org.apache.commons.beanutils.converters.BooleanConverter,false,false,false,false,false,false,false,false,246,2,0,0.0,0,1.0,0,10,28,17,7
commons-beanutils,org.apache.commons.beanutils.converters.BooleanArrayConverter,false,false,false,false,false,false,false,false,246,1,1,1.0,1,0.5,2,7,19,11,4
commons-beanutils,org.apache.commons.beanutils.converters.CalendarConverter,false,false,false,false,false,false,false,false,68,0,0,-2.0,0,0.0,1,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.SqlDateConverter,false,false,false,false,false,false,false,false,69,0,0,-2.0,0,0.0,1,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.ShortArrayConverter,false,false,false,false,false,false,false,false,148,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.ByteConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.CharacterArrayConverter,false,false,false,false,false,false,false,false,148,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.ArrayConverter,false,false,false,false,false,true,false,true,497,2,0,0.18181818181818182,0,1.2857142857142858,11,57,48,70,13
commons-beanutils,org.apache.commons.beanutils.converters.DoubleArrayConverter,false,false,false,false,false,false,false,false,147,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.IntegerArrayConverter,false,false,false,false,false,false,false,false,148,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.CharacterConverter,false,false,false,false,false,false,false,false,95,0,0,-0.6666666666666666,0,0.0,0,8,15,13,5
commons-beanutils,org.apache.commons.beanutils.converters.ClassConverter,false,false,false,false,false,false,false,false,110,0,0,-0.6666666666666666,0,0.0,0,10,15,15,5
commons-beanutils,org.apache.commons.beanutils.converters.ShortConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.LongArrayConverter,false,false,false,false,false,false,false,false,148,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.DoubleConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.BigIntegerConverter,false,false,false,false,false,false,false,false,69,0,0,-2.0,0,0.0,1,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.IntegerConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.LongConverter,false,false,false,false,false,false,false,false,67,0,0,-2.0,0,0.0,0,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.DateTimeConverter,false,false,false,true,false,false,false,true,635,3,1,0.3157894736842105,1,0.8846153846153846,8,73,84,93,20
commons-beanutils,org.apache.commons.beanutils.converters.URLConverter,false,false,false,false,false,false,false,false,83,0,0,-1.0,0,0.0,1,4,12,8,4
commons-beanutils,org.apache.commons.beanutils.converters.DateConverter,false,false,false,false,false,false,false,false,68,0,0,-2.0,0,0.0,1,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.FloatArrayConverter,false,false,false,false,false,false,false,false,148,2,0,-2.0,0,0.0,2,6,13,9,3
commons-beanutils,org.apache.commons.beanutils.converters.AbstractConverter,false,false,false,false,false,false,false,true,477,3,0,0.15,1,0.9583333333333334,8,59,76,76,17
commons-beanutils,org.apache.commons.beanutils.converters.NumberConverter,false,false,false,false,false,false,false,true,563,2,1,0.24175824175824176,1,1.0,10,64,61,79,15
commons-beanutils,org.apache.commons.beanutils.converters.AbstractArrayConverter,false,false,false,false,false,false,false,false,216,1,0,-0.6666666666666666,0,0.0,7,10,22,14,4
commons-beanutils,org.apache.commons.beanutils.converters.BigDecimalConverter,false,false,false,false,false,false,false,false,69,0,0,-2.0,0,0.0,1,0,8,3,3
commons-beanutils,org.apache.commons.beanutils.converters.DateConverterTestBase,false,false,false,false,false,false,false,true,538,0,1,0.08,10,0.6024096385542169,9,105,54,131,26
commons-beanutils,org.apache.commons.beanutils.converters.SqlTimestampConverterTestCase,false,false,false,false,false,false,false,false,169,0,0,-0.10714285714285714,1,1.25,6,17,19,26,9
commons-beanutils,org.apache.commons.beanutils.converters.DoubleConverterTestCase,false,false,false,false,false,false,false,false,148,5,0,-0.14285714285714285,0,1.0,2,5,16,13,8
